index,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,search_term,radius_size_km,lat_long,area_block,country
0,OPERATIONAL,"{'location': {'lat': 52.5204606, 'lng': 13.3885857}, 'viewport': {'northeast': {'lat': 52.52186642989273, 'lng': 13.38974802989272}, 'southwest': {'lat': 52.51916677010728, 'lng': 13.38704837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 2903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108564775745102090173"">Xiaoqiu QIU</a>'], 'photo_reference': 'Aap_uEAo_8VrUvaRMttPXZ7vbWEZ4k64OVr26bydpNiKXuyUC7Gu-d0JlIvg4arFRrqoIsUDaDdW9WkxvPurRktjFWb8LyjS5KLt0fuKvnYl32B_Tti82jXe1ihMBa1jXddYjOV5ARvuBzClnjVjr2U-8_1LRlmMBfezWdjFK7XLxJ85JXU', 'width': 3871}]",ChIJeZ0RHcNRqEcRZfunLIjlWuY,"{'compound_code': 'G9CQ+5C Berlin', 'global_code': '9F4MG9CQ+5C'}",4.0,ChIJeZ0RHcNRqEcRZfunLIjlWuY,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1176.0,"Friedrichstraße 100, Berlin",supermarkt,0.07,"52.522036826906415, 13.39322236203681",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uED1yAGjz80V_DzjFMeqxOc-7xHpjNNC12_tzjBOrqJa8hDrQQfq7MsjgTG5rPecg9ucn54CV7qI4miHoujQ-TApC_OqD3RerCCajigg8crPsX6NKEhsKHIquuOhAhV5_Azsfx5q6lP1T-1ut6l2lqIn2pzgmCP_Zya_PMfLhszjGUcb', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.39734751482153",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEBucUyLUfHcdgU7sz4MGYuMoWgOYJnUI3pwqHxBuEKfxxNd0vddlaUrdSf55QOHcuySsVEXrni-z5Woa-_OwI_a-MZrGcLCdqEYM42feV3FmEm5c1N9kuVfuT-Ni-23KcW5HxZMz3PEtAjzXCikzRqxiavcV_bG5KCudXksPbL93n-U', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.07,"52.522036826906415, 13.39941009121389",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEBD_dKZZ45ooDUcst3_VrcnTyg1qBFaL2ODF2i0meSmhcEhp-sPIc5ZLiYulEJPdFDdKpiuXNmqgb0Kf1wXL8a3c6qx_uOJJGmFkpFU7th0G4MvZbQKJUgAvcSfDrUIo_Zcg_nR2ZE70jZtQ2gCc0eKr2Q5GgDjH6cjkY-6uc71Gmj6', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.07,"52.522036826906415, 13.39941009121389",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDbk-RX7NSByfFImNwx7_M-dlCcKMQy1OfSqgstdogmu4Ld0BHMcRiaekPOgaGSoxXhHmuSVIlDHVEtqMHqQMf69_L3RXIUIpU__ks_1NttGtW6m0PB_D9tzmoBEN3GCNt9VRVr5Vxy1ml97gzxsnWWNmyGKGM12xlC4Wnb-4r8UfXf', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.39941009121389",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEDGLZ0n_lkoHD9L8MAbDVv8yKxAxVFADTV9KUEL3gIaYvu7RerdRx2GG-G30prkvWxcCg3pLI6b8SAPgyyEc1uQoAVilPFOKvHBF2bNSYnlwQSnTaEkpKsTR9ArE3VNbbKMNXzMpYWxubX7oRlYnaN1D4WOvSpypB3tb9PJQzIj0qm0', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.07,"52.522036826906415, 13.40147266760625",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uEAaHuTWHx_RENFcCPlHJewn3bQ9d7O36HYldNORfrwHBnH3eqwlJfEYOBRQBUbBNTbsc19TGn_UNpYKKfPCPpRz-_udfaOdqGLnTgYehuIUDb-BSDEVNzAnnqvpZXAPgTwZOcAElA0-bPqX0s1YsEqAWW3rmmNYurW-auWYs3XL0w4L', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.07,"52.522036826906415, 13.40147266760625",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDyTquD2Kk28YUa_KzNiv9Sp9UV7r4zi2QxzUBlQ-KLYR_LmIMNtWbM5Kdnxl2Wdx4ok1OjeelIsuzP1CPqSp9V0CgUmhwydubNs0UMsnKKhHTmKRtYAMgRt4y6pNdzHDMmjXoskYlOADs55uivww3bK7Mg2ax6TJgF1E-Wbhd4ulys', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.40147266760625",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uEB-HJ3wXeH2DaMsXI247WVH6bVMIKo_MQfI0wycxuc4mPTL8UNCziAAzAsra7QFFkGRdfSvK_Qc_hd4hcFmR6Qy41Rv6xgLKvtuGb2SJtVxtAfdTsQZGb6nlXFw0oAWlf--lzvQTIKxZP0HOoj6bqYsa8GHTPm8aPD2khSJgHSxpJIZ', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.07,"52.522036826906415, 13.40353524399861",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uECrnKnV7CgiI4tarZbgnVgZt2EkSbeW-s-Z3UHCl7RkzBU-hOQboFShxxpw0Kk19rjVgdYhu_yAIE_-eGpHm16RQzXZZJ3O1G1SaC_8W_J7ypQ4AEwW1I2zi5ik4Rufrn09TNccwZIYXoGMfMPA0JTU5MwltRlqyPjsM9a17KPMJA4y', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.07,"52.522036826906415, 13.40353524399861",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEDK9VbJK4B5VPKBTppt_yJigp79erk8DpoW3R8Df1eObvWdJLSbk1dBzX-oH0iJEDxgG_TP-n5Xnwjd1xyimETYJNiTl23ZtpQv5RDwYiiC_ujIszglFsYIbvSd-5QtcDDzf-h0yhKrcdTC95FxS-KmTmkVPFCvHxxPiV6G2YoMb5nT', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.07,"52.522036826906415, 13.40353524399861",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEDmfrEqrsX0TEX0zPJb4IrY3uzvgYTBGlAk0dXsbvMLvQ9_Y319MfKUgHiBVdMCO_eMnOwYx4RtOlxSgwJC3_nbnC4luwgqqL-BHpjy4B6oQ6Xra1sOt-QJJvHUZGWerdzErmgAg-TGSbcJ4-MHZ0QkkObUVkitw4BIAsJ87FgcDMqX', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.40353524399861",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.07,"52.522036826906415, 13.40353524399861",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5221378, 'lng': 13.4034721}, 'viewport': {'northeast': {'lat': 52.52323837989272, 'lng': 13.40490642989272}, 'southwest': {'lat': 52.52053872010728, 'lng': 13.40220677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,REWE,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116216202357062578677"">Kevin Bettin</a>'], 'photo_reference': 'Aap_uECX-l7_dCny1Q3LQ-21KXgOJZmGQaQZeDXYAEb9c8tn3TkDUVgk563cXqyvci5U0Ab_08EQ9BDlv2LV13obTAn0FKkMVWUG8xMCVJvByrL2YDgf538F42BM8BrvyvWfh_0mmHYbcpGRvCnl7nJDNgkcZx2hjmyrrbqhGExl0iKd2NsY', 'width': 3024}]",ChIJmQtpiOBRqEcRqBjTGY_LvHI,"{'compound_code': 'GCC3+V9 Berlin', 'global_code': '9F4MGCC3+V9'}",3.9,ChIJmQtpiOBRqEcRqBjTGY_LvHI,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1116.0,"Litfaß-Platz 4, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
1,OPERATIONAL,"{'location': {'lat': 52.5240269, 'lng': 13.4029993}, 'viewport': {'northeast': {'lat': 52.52537672989272, 'lng': 13.40434912989272}, 'southwest': {'lat': 52.52267707010728, 'lng': 13.40164947010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA Rosenthaler Straße,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101447098471489336"">A Google User</a>'], 'photo_reference': 'Aap_uECC90K2H_rz099Oy5POTDUmOy8kmVYgQc7G_tZgq3fR8CTfTiIFVzC8qBXPdEnENpObcL41qwA1DP_aVcE8zyeDk_aeNweIjSGAzThQsDahh8mvIdyEaguRn0gFm21iP3TK4i719e0SfWY-GHf5J_stamC_QOjX2tzLyJh3A0TU6dCi', 'width': 7952}]",ChIJj9lI4eBRqEcRKu3Fcisu1Qk,"{'compound_code': 'GCF3+J5 Berlin', 'global_code': '9F4MGCF3+J5'}",3.6,ChIJj9lI4eBRqEcRKu3Fcisu1Qk,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",104.0,"Rosenthaler Str. 43-45, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
2,OPERATIONAL,"{'location': {'lat': 52.5222845, 'lng': 13.4080578}, 'viewport': {'northeast': {'lat': 52.52356842989272, 'lng': 13.40879505}, 'southwest': {'lat': 52.52086877010727, 'lng': 13.40584605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kaufland Berlin-Mitte,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108031349055809419348"">Johannes Nieke</a>'], 'photo_reference': 'Aap_uEB9r6-Wy4AquDkhsSJ8fsQlG5DNDqtRLMCh0_ROSELyviJmP10L4e88M1-2y8JnoUE74qY2a9lZ5x97azhpxL2Y8eMs8TzzP77c12663_mYsbTmWZUQEhCCMQ07pCxFkxMuII2I0_keHIuera3clYakKNnuyVSjFudP8XqRvZHkAP5l', 'width': 4608}]",ChIJ3z5s5B9OqEcRNhTDwzwxE-M,"{'compound_code': 'GCC5+W6 Berlin', 'global_code': '9F4MGCC5+W6'}",4.2,ChIJ3z5s5B9OqEcRNhTDwzwxE-M,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3611.0,"Parkplatz über Rochstraße zu erreichen, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
3,OPERATIONAL,"{'location': {'lat': 52.5216566, 'lng': 13.4094093}, 'viewport': {'northeast': {'lat': 52.52319162989271, 'lng': 13.41033117989272}, 'southwest': {'lat': 52.52049197010727, 'lng': 13.40763152010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113002116842332694909"">A Google User</a>'], 'photo_reference': 'Aap_uEDPIiQgKr3WOXQrkaZPJQsYYmTiit7xa3HsTGcoLV4nxxiRW7m_UQkB-WnpkVGw1AvhvqOEsR5q0jly0aoPOLm7HzQ6I4gy8KMJICsUbjAVZrZ61D2OmnXUeRI9JfCjZ2pSMC62nN1IJZ4o1OZg5SEwpka56T_TgfK7ZXxV9Eic8v4m', 'width': 4032}]",ChIJz5gDUR9OqEcRZK0QRhnofcM,"{'compound_code': 'GCC5+MQ Berlin', 'global_code': '9F4MGCC5+MQ'}",3.8,ChIJz5gDUR9OqEcRZK0QRhnofcM,GOOGLE,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",252.0,"Panoramastraße 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
4,OPERATIONAL,"{'location': {'lat': 52.52194650000001, 'lng': 13.4077519}, 'viewport': {'northeast': {'lat': 52.52319487989272, 'lng': 13.40923982989272}, 'southwest': {'lat': 52.52049522010728, 'lng': 13.40654017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tchibo im Supermarkt,{'open_now': True},,ChIJIe9PSBRPqEcRFpQuacapvzs,"{'compound_code': 'GCC5+Q4 Berlin', 'global_code': '9F4MGCC5+Q4'}",0.0,ChIJIe9PSBRPqEcRFpQuacapvzs,GOOGLE,"['food', 'point_of_interest', 'store', 'establishment']",0.0,"Haus Ungarn, Karl-Liebknecht-Str. 13, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
5,OPERATIONAL,"{'location': {'lat': 52.5221006, 'lng': 13.401231}, 'viewport': {'northeast': {'lat': 52.52361062989272, 'lng': 13.40219497989272}, 'southwest': {'lat': 52.52091097010727, 'lng': 13.39949532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Asia Mekong,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101607382222005741496"">Juhee K</a>'], 'photo_reference': 'Aap_uEBWi3kkxmTgSS91QJPIFPVMbOzo4ldeC6t0L_jcw4rfiLrnXI-yZW6_M5Bg6nuZE8MTX8KVDu1TIsPCfbCggtePRYWydc7t9fcEWqfCUWJrAWYGXjvLZqVhp2uuRsVZM8C8ZW46e-nHUGSDGWrzHs8LwPoBGcI3sqLkZoZFGHHJrdkl', 'width': 4032}]",ChIJz5gDUR9OqEcRrRGJr5kpzcw,"{'compound_code': 'GCC2+RF Berlin', 'global_code': '9F4MGCC2+RF'}",4.1,ChIJz5gDUR9OqEcRrRGJr5kpzcw,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",560.0,"Henriette-Herz-Platz 1, Berlin",supermarkt,0.07,"52.522036826906415, 13.40559782039097",Berlin-Mitte,Germany
0,OPERATIONAL,"{'location': {'lat': 52.5200014, 'lng': 13.3880047}, 'viewport': {'northeast': {'lat': 52.52126187989273, 'lng': 13.38922437989272}, 'southwest': {'lat': 52.51856222010728, 'lng': 13.38652472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,EDEKA City Markt,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808654998046341741"">Luke Biernbaum</a>'], 'photo_reference': 'Aap_uED5ientqmNH7DZwKum2WieTWRYrZmoFkDElGucrFf-Cvq5ndfHyjwjUFHXXGhoGBNIQTmPNbtU7366WhsuDC--WgkLFgzA9p07g7O02fpNTloZPFgn2hKJwjqJQmp2tRqjG8flWIljTBh4VW1peeK98vSp-DN2LzCV6corIEr7-n4PM', 'width': 4032}]",ChIJ8xxleelRqEcRtn5gqyNhHvA,"{'compound_code': 'G9CQ+26 Berlin', 'global_code': '9F4MG9CQ+26'}",4.0,ChIJ8xxleelRqEcRtn5gqyNhHvA,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",2195.0,"Friedrichstraße 142, Berlin",supermarkt,0.057989898732233314,"52.5226658862729, 13.386003388858791",Berlin-Mitte,Germany
